	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00029	0.00014209188703	0.00040188313588699996	0.00022517076931299998	0.00024932655741799996	8.46549890552e-05	0.000218199682378	0.00039994856444500003	0.00015112842160600002	0.00030392940549699995	0.000332997546191	0.00014631188403100006	9.18702102975e-05	0.00021732431167900001	0.00015956373727300002	0.000260919311304	0.00033244605057599995	0.00029466174860799996	0.00030210350018299996	0.000351493611712	0.000129361342264	0.000376353756929	0.000299434215195	0.00039017142429699996	0.00020060354664800002	0.000279868600743	0.00028100941287599997	0.00038754009312900003	0.00022695075918400002	0.000277296974152	0.00017574952869999999	0.00030351887792799995	0.000314081247908	0.0003797303773419999	7.23640676456e-05	0.0006049957481619999	0.00022172560265	0.00041084989665199996	0.000478229673187	0.00019009790456400009	0.000148337154183	0.00018720132148599997	0.00022560871389700005	0.00029993476305199997	0.000260336689026	0.00011096395725700001	0.000239300322334	0.00012939334786700002	0.00034710737277199994	0.00019796895988999998	0.00023367116487499998	0.000317042397561	0.000277895811306	0.000215861063159	0.000191219392659	0.00024266940246400002	0.000357037069675	0.00018296496738999998	0.00020496119844999998	0.00012529460656700002	0.000238467603782	0.00023647050463	0.00044910478996	0.000216689162838	0.000185608190046	0.000271061585451	0.000417455898373	0.000338438018925	0.000236209312021	0.00020994368885	0.0002720538787440001	0.000275436312462	0.00015265453158200002	0.000168526729753	0.00023697815249300002	0.000287363157194	0.00012424190004200005	0.000314885036557	0.000235328366334	0.000306337832223	0.000129267766802	0.000182784173149	0.0002368128238930001	0.00022208805965799998	0.000271708589511	0.00015250258165	0.00015595330072600005	0.000102411419054	8.720662291700001e-05	0.00031698280239999995	0.000251404282038	0.000284101725096	0.000224667827053	0.000248186336393	0.00022075148590099998	0.0003193584932	0.00033508804267899997	0.00017267215933400006	0.00017887901807700005	0.000271479821754	0.00029070945900200003	0.000197302822156	0.000341330083878	0.00022719493149999997	0.000275107022229	9.08675257759e-05	0.000136670859359
M00270	2.0978251247750006e-05	0.0001081686109432	1.9091766618292506e-05	4.98608172219925e-05	3.562048619322e-05	2.9184454133614002e-05	6.446725018845e-05	2.3742027634085e-05	7.43360180088e-05	0.00010559444731829752	3.41126861533875e-05	2.3727556517487494e-05	2.0563850527939998e-05	3.4378321243722495e-05	5.4453930078925e-05	5.4508487151225e-05	4.5316138707675e-05	6.77770430886e-05	0.00012432001694835	1.04374215818315e-05	9.6136797951675e-05	2.7921105087995e-05	9.263423026400004e-05	1.8089224945725e-05	0.000115511078603125	1.803416332389225e-05	0.00011987134157665	2.30018866087375e-05	2.00460933500075e-05	8.133618905570998e-05	8.621218454162499e-05	3.6270907379025e-05	2.7855307517345e-05	6.157036429727498e-06	0.00031394561141299997	6.17626465049e-05	0.000360768646631	2.3829547224485e-05	4.060173180808e-05	3.4928009853125004e-05	0.000142283717465995	7.160409300322e-05	1.9365087556975e-05	7.802703871602502e-05	1.9656921884347502e-05	0.00021311740657425	2.224566361064e-05	5.044535788625e-05	5.8348714644175e-05	3.6469028241475e-05	9.62433850378525e-05	7.946355634722249e-05	1.873835179688e-05	7.059111122045001e-05	6.994965241265e-05	0.00021178159064825	2.5101232441837505e-05	1.0645794355625e-05	1.3499308738685e-05	2.2876075286875e-05	6.7274595471025e-05	0.00016319467190125	5.43318013068e-05	2.9945764743375e-05	0.00010242012289205	8.277557677469999e-05	0.00014992115922275002	9.948332910400248e-05	9.23882076499e-05	1.98180316815275e-05	8.752124975682501e-05	1.7486102985334e-05	3.5778877023670005e-05	1.8015666007055007e-05	0.00012919469292102252	4.996205968185001e-05	4.8785860254252505e-05	3.45422913390575e-05	2.2080496371475e-05	2.131344933739e-05	8.990242734079e-05	8.031280946594249e-05	3.3083349639002505e-05	2.18894740698e-05	1.6231567584292497e-05	4.6128257898259995e-05	1.3027644399725e-05	4.474557715384751e-05	0.0001010846707239	2.942066459690751e-05	0.00012320831656790002	5.60212796103e-05	8.463980674865001e-05	2.6759604161507494e-05	4.90217874268225e-05	5.3079631170175e-05	6.94619538134975e-05	3.2647902938174995e-05	6.624561627279999e-05	5.5890399664625e-05	4.54210872072675e-05	9.45759779783e-05	9.3154973434875e-05	5.499260947087501e-05	1.0124470717272498e-05	2.062606754183e-05
M00150	1.9396896497904997e-05	0.00016434770902025	1.3629261734383501e-05	8.114677483455e-05	7.919781830277501e-05	2.8976950905052502e-05	5.313470165171751e-05	4.4490330299957506e-05	3.875416124830001e-05	4.530011092603251e-05	5.447144108022501e-05	4.739175042292502e-06	7.341209248093e-05	6.184761012115e-05	5.4592670852109996e-05	2.79647688279475e-05	3.31189996732475e-05	5.87217164758e-05	0.000129326322065025	3.67280539339975e-05	7.84720740513725e-05	4.1355454851819986e-05	8.2793540253475e-05	3.13422158277425e-05	0.00012471669802825	1.6690182429241494e-05	4.37154374225125e-05	1.0271084726425e-05	3.0230553440947497e-05	0.00013082448814830005	7.62807882323e-05	5.60024319526975e-05	1.9884606715289748e-05	5.0538415986500005e-06	7.429811693227502e-05	3.0369445084383002e-05	6.0199270333755006e-05	3.829579500862751e-05	3.4968004846675004e-05	5.542338107055e-05	0.00019197826435275	0.000109540052014125	4.912575165825e-05	7.4905857601775e-05	4.13332745132875e-05	5.2707395902299986e-05	6.254052916698499e-05	2.0073253782807505e-05	4.0293027954855e-05	7.097963714374999e-05	0.00015238267598499994	3.8810804270390015e-05	1.4294842498510003e-05	3.50796475488375e-05	3.23882191374925e-05	2.5610453207687494e-05	4.9401422733824986e-05	2.8562427929046502e-05	2.0460079686075e-05	4.250592879864351e-05	3.467243289824e-05	6.0361377235325e-05	2.3894960105645e-05	2.7558464048877503e-05	3.49364954761925e-05	4.4691093947304996e-05	0.00013073630951484998	0.00013325084373150002	4.1217074323825e-05	5.2019460123272496e-05	7.370715578722503e-05	2.56807330430375e-05	2.0292324116054997e-05	2.4947173903815e-05	7.775898031161751e-05	0.00012144416648665	4.6964339823595004e-05	4.79599398050975e-05	5.6109854603227514e-05	5.8628702984004005e-05	0.0001507648542825	6.902998781775e-05	5.4478011544925e-05	2.6595391741485e-05	4.764582464627e-05	8.09695020729e-05	1.55450326872e-05	5.3735418547975e-05	0.00010148374437885	6.179987843600003e-05	7.3350219247775e-05	3.61279316306e-05	5.8295176523259995e-05	1.0780797252377499e-05	5.707408213554751e-05	0.00010019955830945	7.17206250970625e-05	5.943873523017752e-05	6.0660134416225e-05	3.9580966564124986e-05	2.884732814465e-05	4.649435776422501e-05	0.000106379573918875	2.695450910303e-05	3.58671640684075e-05	3.2081316973110004e-05
M00271	7.758369514146668e-05	0.0007238601530530001	0.00014772322948566666	0.00017630662748666665	0.00011200907235700001	0.00016266474063466666	0.0002760268783006667	0.000152527161069	0.000214335143168	0.00020564529952133331	6.365656012e-05	0.00011715763711	0.0003537404821113334	0.00012716861481366668	0.00037979586602933336	0.00020628354011433336	0.000136734392747	0.000141316237054	0.00028198147733066663	3.20971850602e-05	0.00029769932370800003	0.0001711623694756666	0.00026184078034733336	6.61260632184e-05	0.00024421695573	5.14390607287e-05	0.0002730297010426666	0.00010882142694299999	8.54449243997e-05	0.00010453131269066666	0.00015103293711899997	0.0004226600401673333	0.000120207736415	7.60663913683e-05	0.0004223864518746667	0.00015293834181966665	0.0010974099689100001	0.0003810044962683333	0.0001873375162356667	0.0002554625378226667	0.000113833943906	0.00017562341607933334	0.000148837735144	0.000138749918	6.71928832588e-05	0.000417847403625	0.00021047585253733332	0.00025122854569266666	0.00018509620877866668	8.820061806623333e-05	9.085731266913333e-05	0.00017422522885766664	0.00012526170438966668	8.604241249593333e-05	0.00022760409491866666	0.00038241511887700014	0.00019650519455466668	8.246289410899998e-05	0.00013646544157799997	0.00012225952951933335	0.00015336783997833332	0.0007697372484029999	0.00012507360647633333	0.0002536817337643333	0.00016891139337133336	0.0003810580472593333	0.0003262629860723333	0.00018493352796033333	0.00015493969401399998	0.00011646093900666667	0.00016778151251633334	5.14274234965e-05	0.000274354647111	9.36988843613e-05	0.00015383832828400005	0.000272798406643	0.0002552359815243333	0.00014877807094266666	0.000168543966021	0.000108990106968	0.00018995996367633333	0.00039122912338533335	8.7665233969e-05	0.00014184308131066665	0.00014994516679333334	0.000114832654927	6.65171222576e-05	0.00018152718998833332	0.000158918522046	9.927404266899999e-05	0.00028998963181866666	0.00013779984468200002	0.00025746164553	0.000219006206239	0.00016591828583333335	0.00013755666688633334	0.00015295957124166664	0.00017091800576399995	0.0002328428141343333	0.00016767209645033332	0.00017695881988566664	0.00020242199096566667	8.00046105815e-05	0.00023374373736533336	9.67823320338e-05	3.41893021182e-05
M00173	6.165348778381784e-05	6.853148741005e-05	5.4177128982025e-05	8.166857834675e-05	8.790186052179999e-05	5.275052698585714e-05	6.972556011689999e-05	5.1504120580125e-05	5.962684988695e-05	7.6136887531625e-05	0.00010353417081796786	4.6851125827328573e-05	5.744559742425e-05	6.2030731227875e-05	8.34424551274e-05	8.570125094775e-05	5.173494601555e-05	5.11805804226e-05	9.63159290585e-05	4.389226260642857e-05	5.2459211813325e-05	5.432338594375001e-05	6.4515159185075e-05	4.140565443918928e-05	7.573583068925e-05	6.320808762932141e-05	5.99426260691e-05	6.301659354064286e-05	6.84475713598875e-05	7.148160090215356e-05	6.484371064535715e-05	7.441161849415001e-05	7.073504450841249e-05	4.0680626819728585e-05	6.9075407205325e-05	5.5046920268571425e-05	6.51189037576e-05	8.3731513753575e-05	4.942698202977143e-05	3.324941955039286e-05	8.883336176358333e-05	6.2466259242225e-05	5.98448777309643e-05	5.634884771895001e-05	4.125525934794643e-05	6.559744316251786e-05	5.3629171618925e-05	8.031656709310715e-05	4.2153949447375e-05	7.096898167067501e-05	6.557930280825356e-05	4.805716321535714e-05	4.769663611053572e-05	4.538111430373928e-05	7.40059513199643e-05	5.7838581491892856e-05	8.683192569257142e-05	5.383893565171429e-05	4.0539620553067854e-05	3.9559064005e-05	6.122624662707144e-05	4.1799526973535715e-05	4.572540151446428e-05	4.520038007375357e-05	4.9587116397357144e-05	6.2035731562225e-05	0.00010936444994032143	7.09816383062e-05	8.54964262431e-05	6.881761791332499e-05	7.237056307560715e-05	4.0199995082714286e-05	4.032487205197856e-05	5.7711331610821434e-05	0.00010561650992853572	4.9104534490257144e-05	6.267791606142856e-05	5.1398326241785714e-05	6.296034909907143e-05	5.1599445294317856e-05	7.291943657215833e-05	9.841738528825e-05	4.964662067086072e-05	7.296622578764999e-05	4.4021792033439286e-05	5.303860881998572e-05	7.514224556161428e-05	5.6616326300932144e-05	0.00010009277570675	6.3267360100025e-05	6.782277388050001e-05	5.607622893560714e-05	5.024136786625e-05	6.662862882495001e-05	6.900851487721428e-05	7.574038519592499e-05	9.135370898765e-05	6.444540863514999e-05	7.712674602139285e-05	7.267995070860714e-05	5.4503969742392856e-05	5.548916068625e-05	4.6578719848242856e-05	5.66794528333e-05	3.627619563156072e-05	6.2580981344175e-05
M00175	9.660898332533333e-06	2.5149836854697335e-05	2.278703291976667e-05	7.178058844566666e-06	5.238260878576666e-06	8.694051568233333e-06	3.0465382843233336e-05	1.8847041889620002e-05	1.31523652404e-05	8.108133180999999e-06	1.3001509154966667e-05	7.146441825966666e-06	1.89554327628e-05	5.3060575628e-06	1.2410719644496665e-05	1.3048970631643336e-05	2.3596002021146663e-05	1.93661401409e-05	1.2992506954867e-05	7.673610597356669e-06	2.140726711276667e-05	1.6634695838633333e-05	1.0886966567653334e-05	2.36087804088e-05	1.891230972389667e-05	2.5905306900266665e-05	2.157380946709667e-05	1.5050706414566669e-05	1.6329730310536664e-05	4.6122743102e-06	1.7406736554836663e-05	2.136267553708e-05	2.257027148135333e-05	1.1602509067666666e-05	3.301884518696667e-06	2.041000647023333e-05	8.991443904966666e-06	2.41490089763e-05	1.91932601142e-05	0.0	3.5407661982333326e-06	9.441437190890334e-06	2.5681211890986663e-05	1.7693889542300007e-05	1.1988294532833333e-05	1.656743451256667e-05	1.9966117209766668e-05	3.5837129025000003e-05	2.666416723413333e-05	1.23587327868e-05	6.746270851180001e-06	6.739647887713334e-06	1.4418037613833335e-05	1.1462376325896667e-05	2.9370463422259997e-05	2.297598482073333e-05	4.0777805692666674e-06	1.2066267654333333e-05	4.7421196023e-06	9.223761405766667e-06	1.2208863563960001e-05	3.3263429380966667e-06	1.1627790605296664e-05	1.2009857315366667e-05	9.903720125556667e-06	3.4900318851e-05	1.510912327423333e-05	3.97021426082e-05	1.041393760309e-05	2.0245644474479998e-05	2.6998118425666667e-06	1.0393030978896667e-05	8.542813237997e-06	1.8048818762779998e-05	4.592201540766666e-06	7.632359286466666e-06	2.219559755955667e-05	1.67926642527e-05	2.670708330193333e-05	1.8180024326966665e-05	2.6685863290666668e-05	2.58750465053e-06	6.085227411126666e-06	9.566478889306666e-06	1.2932713761866667e-05	1.3633805988066667e-05	3.406783107600001e-06	6.5597701529e-06	9.356060106033333e-06	1.1678172030506665e-05	1.88450797613e-05	1.5284556250999998e-05	1.3180712976723333e-05	2.47538139429e-05	2.342232337285333e-05	2.0656594866513335e-05	2.8588891933166666e-06	1.44472812123e-05	1.1365567928766666e-05	1.8214819683913334e-05	5.169909340366666e-06	2.042673318599e-05	2.52257554634e-05	2.355776860589333e-05	9.0523468945e-06	1.0289866407946666e-05
M00176	8.739303482261999e-05	2.7851215723740003e-05	4.06128193543e-05	6.34465115176e-05	4.71996870431e-05	1.972410946078e-05	1.17077996892e-05	5.93963773464e-05	1.71878469771e-05	4.35067378438e-05	1.791084490064e-05	1.32565979235e-05	1.51638885561e-05	5.70502847848e-05	4.046872584770001e-05	1.88551337928e-05	4.363665179064e-05	4.63989347623e-05	5.7893104142400015e-05	3.959598411724e-05	2.88182134466e-05	4.58802751956e-05	3.7985614469420004e-05	5.35975965636e-05	6.0117041353400014e-05	1.62183188689e-05	3.18673835534e-05	4.944894405181e-05	2.603939537626e-05	7.244733247300001e-05	4.422663559892e-05	1.80609733373e-05	1.91642220658e-05	4.9274338096049986e-05	1.1826078956780001e-05	2.65297060443e-05	1.630975378238e-05	1.16202694794e-05	2.22182858947e-05	8.20030938378e-05	9.21989040106e-05	7.14446263692e-05	2.720671761569e-05	5.4147266154e-05	5.99555876312e-05	2.761846785142e-05	2.56316974195e-05	3.061921064709e-05	2.48424984878e-05	5.60790179812e-05	7.16846296226e-05	7.160979862910001e-05	3.81766714544e-05	1.94988105876e-05	1.18386843679e-05	2.59519297623e-05	9.941411029860001e-06	2.65671374621e-05	0.0001056841785227	4.6802002525099985e-05	4.15858980373e-05	1.979855385915e-05	7.49845244613e-05	2.90841935753e-05	1.63373117211e-05	3.3325194359940004e-05	3.906727897136e-05	6.85598895656e-05	1.9257343741879997e-05	4.724874322505999e-05	1.184777925786e-05	1.8222607585e-05	5.13904941259e-05	2.09270624143e-05	4.9617463826e-05	3.937967273636e-05	5.3533555050120006e-05	1.71470450795e-05	3.18483464667e-05	4.024385479180001e-05	6.76836833644e-05	4.83878970195e-05	3.70477464782e-05	3.3957977852200004e-05	2.99434944143e-05	4.61547265684e-05	2.3403568733629998e-05	1.78656117405e-05	6.057231571240001e-05	4.951356856398e-05	2.55766216979e-05	3.322816845591999e-05	3.44679159234e-05	3.38961430148e-05	2.973432972873e-05	3.574592398032001e-05	6.538810701768e-05	5.88033281814e-05	1.6728555619599998e-05	3.9646684490059996e-05	3.641780741228e-05	3.741894007606e-05	4.46657965276e-05	4.0152651111359996e-05	4.633907556335e-05	3.5856630836920004e-05
M00298	2.469494119875e-05	0.0001751585936725	2.39644389077e-05	2.60210763515e-06	4.41324330008e-06	2.385833948855e-05	7.557437814855e-05	3.77199614321e-06	8.381925501445e-05	6.56465617009e-05	1.27288257752e-05	1.278273910605e-05	1.926561064455e-05	3.59810567513e-05	4.593120351505001e-05	0.0001286525987845	5.732172809795e-05	5.016590509965e-05	2.4967418390400006e-05	4.767242909865e-05	8.98364591418e-05	6.609216971970001e-05	8.335699265414999e-05	1.319828545575e-05	5.30697365823e-05	5.644814343455e-05	0.0001240266937975	1.751463226875e-05	4.907290363625e-05	2.321993118945e-05	7.956913004775e-05	3.6447672066599997e-06	6.346075404475e-05	3.79421143488e-06	0.00016267459327050005	6.30853014461e-05	0.00023172290062400003	5.757020289135e-05	3.089197972805e-05	2.186913203125e-05	1.47159020483e-06	3.12745190933e-05	8.772641379559999e-05	3.686445851935e-05	6.202058295815e-06	8.832537761785e-05	7.102392732699999e-05	5.69364142394e-05	4.36182440433e-05	3.09794119128e-05	3.477898616835e-05	3.07276651778e-05	2.13407637799e-05	5.427158975990001e-05	2.90769437044e-05	0.00013310207109349994	2.49686552538e-06	4.701932021740001e-05	2.111925137175e-05	0.00010368269287369997	5.78338050212e-05	6.57804680001e-05	7.291146254195e-05	2.652199915315e-05	9.15302064521e-05	9.572912467355e-05	6.618622672460001e-05	3.4603581468399994e-05	4.600370580635e-05	4.70021431805e-05	6.470791472875e-05	1.31198574317e-05	3.739870035085e-05	4.195236463685e-05	1.67289826733e-05	0.0	5.57797709559e-05	4.71679072425e-05	5.819280228235e-05	2.46531716857e-05	1.953769489565e-05	1.74701520795e-05	1.9354254587000002e-05	9.25777181229e-05	2.50288214156e-05	1.35178616924e-05	6.1901326438449986e-06	0.0	4.367353094265e-05	4.880366111485e-05	0.00010697016983900002	3.88624193324e-05	0.0001290581756175	4.28252207182e-05	7.066466188565001e-05	7.600805117860001e-05	7.698890541595e-05	4.376403826185e-05	7.028622572774999e-05	2.95821890948e-05	4.022411574505001e-05	0.000103484311759	1.987369560685e-05	0.0001028602166234	8.452942885869999e-06	1.33935626864e-05
M00178	0.0002811941337412582	0.00040790967767854504	0.0002267090886181083	0.00022701845902235382	0.00020109608232446346	0.00030426505130855166	0.0002899699163390616	0.00025342028194176916	0.0002817807003389518	0.00030538123087481695	0.00029294325677595205	0.00019717247284530383	0.0002725571334581537	0.00022132121411628462	0.00027396883497011543	0.0003928851402664104	0.0003090847611037576	0.00030340817346598964	0.00026815772273823475	0.0003101919198567647	0.0003247807874003775	0.00028300576056301726	0.00030272094678501153	0.00028504675226392813	0.0002945084427395041	0.00026877461945291344	0.00032188778081404615	0.0003571966462914339	0.00033507139147000186	0.0002677267272918017	0.00032024246240219226	0.00032773107038046144	0.0002955509967019073	0.00020290812547788404	0.00036526282909391346	0.00026329372825386927	0.00033441415440741936	0.00032525173154270383	0.00027857042119828264	0.00021534373873659607	0.00022607422189165196	0.00024540890594866734	0.0003359444294817452	0.00028485872392393965	0.00022875967588727755	0.00029747800456137423	0.0002590015567696481	0.0003359203356968443	0.0003422395196296893	0.0002684653613451706	0.00029744684068612785	0.0002823673455890694	0.00028325385744031734	0.0003225994480018378	0.0003548046419127897	0.00026429195408556543	0.00026654592019718866	0.00033055404908183966	0.00025095958624584715	0.00028242230328678176	0.00035068734692588643	0.0003957708667692115	0.00028558711537955765	0.0002660781854527692	0.000319577119868666	0.0003316412536152674	0.0002925103605836486	0.0002615181379160347	0.0002833287964471238	0.00024515392398450763	0.00032623883903189037	0.00024051979257915939	0.00028658459347784417	0.00031169351509241543	0.00028012583273064604	0.00020745882808132575	0.0003147392700823366	0.00034456628240748014	0.00026446862391978825	0.00026319206992401545	0.00021971342953175602	0.0003568080915290683	0.00027970140589794236	0.00031083871358930496	0.00030835738784179464	0.00030061839798459764	0.00030863475775450185	0.00027335431157953844	0.0002550110539554099	0.00026343359055035616	0.00030917952300079797	0.00030297398821341133	0.0002707176320166367	0.00028291196721903485	0.00033382660418017563	0.00033302140043499817	0.00031618993174162307	0.00028326556326221345	0.00030346816912355185	0.00033279417585480584	0.0002846962890510114	0.0003486387334387085	0.00028347030798667487	0.0003001793157421038	0.00020727089839115583	0.00031580797327951545
M00299	0.00029829797909775	0.00029554487265100003	0.00024788842330875	0.0002152246110905	0.0002268901498285	0.00033648574158599994	0.00030513028118150004	0.00026389603273975	0.00032594059234175	0.0002691474586065	0.0003254268114805	0.00023211806624000002	0.00025929595815599995	0.0002276216143025	0.00024531419033725003	0.000353603696958	0.000272700092003	0.00028541754355975	0.00025773074324525	0.00025155530539575	0.00035384161238725015	0.00028166824231175004	0.000325010971349	0.0002736239629905	0.00028809511919275	0.0003175292051315	0.00032473210766075	0.00036320688920575	0.0003546432978945001	0.0002184367654885	0.00027621871159775	0.0002481815868225	0.00032292094251625003	0.00026364032440925	0.00031484174156550004	0.00031829483886675004	0.0003654253509735	0.0002425837120855	0.00033095923898950004	0.000258768976501	0.000236784378229	0.0002387379318	0.0003624302712945	0.00029465562518850004	0.00022790077017425	0.00030584539985500003	0.0002397111397425	0.00026955928732875004	0.00030631643665275004	0.00027134616111975003	0.0001988352021065	0.0002813127192095	0.00030481903382425005	0.00029412296595900003	0.00018158918512925	0.00034250734422175	0.0002574661514355	0.00037071619569925015	0.00024071169146075	0.00029493279262925	0.0003221205964615	0.00024517906751025	0.00029308697533475	0.00024137506219525	0.00036099264646475	0.0003238379570185	0.00032339054223925	0.00025037297499125	0.00024693438270625	0.00030147176383875	0.00033663308858150013	0.00019121896063099998	0.0003163273002425	0.00033992701551400004	0.00024574168009075005	0.00020077784593799998	0.00028113348988999997	0.00030956031357850004	0.00032455899979450003	0.00022134900097775	0.00021527762640775	0.00027109538343775004	0.00025348436185575	0.00028388288206325	0.00029779944913925	0.00024443070330675	0.000287788258283	0.00025951036023025	0.00023169622077400003	0.00028597864173900004	0.00027752028100925	0.00031937556153125	0.000314651022744	0.00023216632479875	0.00035604571670925004	0.0003954181422625	0.000265111540335	0.000342010382617	0.00029528940095999997	0.00029025238416249995	0.00030188757519375003	0.0002757497195975	0.00021919574191675	0.00027559886741625	0.00028713036816525	0.0001630725894525
M00179	0.00018291500593422416	0.00027402199421062073	0.00014824294902387932	0.000146373466249431	0.00012851428268713792	0.00019744017429199848	0.00018856960204531036	0.00015841352792217686	0.00018368287345068969	0.00019068368460246551	0.0001897615479030517	0.00012908132069151723	0.0001706686969742414	0.00014306723968182758	0.0001807150981288104	0.00025169576377533786	0.00019715170708837926	0.000188648539677959	0.0001749796786863104	0.0001987625472387759	0.00021206713640776724	0.00017778150230093103	0.0001947134174757759	0.00017732223618672412	0.00018954460334772412	0.0001748265696977931	0.00020400973703391383	0.0002284890586886897	0.00021435929688339716	0.00017022137062365513	0.0002079884082207241	0.00020844259348841383	0.00019537922153254372	0.00013091242300406896	0.0002409962068983965	0.00017193492417413796	0.00021924597148779312	0.00019892069133020692	0.0001801559104729655	0.00014813915912632758	0.00013882871743781033	0.00015646852008374137	0.00021883202283593103	0.00018314032119727582	0.00014704804534672412	0.00019525532636303452	0.00016531132178063048	0.00021590236683291384	0.00021638495590003447	0.00017214163320908624	0.00019404977316005167	0.00017641130932637936	0.000177037709612762	0.0002078041876848007	0.00022437655453374144	0.0001721627734447586	0.00017896098543793108	0.00021527373756471084	0.00016033850399318965	0.0001816655473206034	0.00022427797012441382	0.0002448880588973966	0.00017898669190137938	0.00017035207020834486	0.00020887480133132758	0.00020943901026050006	0.00019028016112489655	0.0001643664946421897	0.00018425482040344818	0.00015477677774053451	0.00021407519652467244	0.00015438649670553449	0.00018197406807562064	0.00020230536370167244	0.00018216624065991378	0.0001426181687268517	0.00019704805995027582	0.0002166555558895	0.0001723506117853276	0.00017127046632412068	0.00014410104147593103	0.00022383937895284492	0.00017941676512341382	0.00020305197387398278	0.00019239631121060344	0.00018846970940993103	0.0002028757745546208	0.00017154257836310345	0.00015893722955405177	0.00016420227692260346	0.00020570038374517237	0.0001966697079024459	0.00017631767128115515	0.00017591176280060342	0.00021053267189544828	0.0002168458211320173	0.0002034430174647759	0.00018829149669712076	0.00019883666728594368	0.00021034563520062072	0.00018066097392213797	0.00022253398717690624	0.00017862682728289652	0.00018934878782243112	0.00013345425990877587	0.00020197764316222413
M00060	0.000247109566762	0.000114279157455	0.0001425524296365	0.0001742136636495	0.000203880621631	0.00024219215813	0.00010796769240000001	0.0001814371588765	0.00013957382155399997	0.00013991040755549996	0.00025712107810900003	0.0002072964018665	0.00016680799928699998	0.00019160539936	0.000142118816149	9.3791387559e-05	0.000155688016602	0.00012837636269849996	0.000155862083773	0.0002592928356295	9.232431160225e-05	0.00014185028386900006	0.00013097311419349995	0.000256638488306	0.000161760134205	0.0001370316280205	9.72153419488e-05	0.00026851606186000003	0.00016253510471399998	0.00024360804510499998	0.00016759048274549995	9.967100665895e-05	0.00010108994561299998	0.00020827246117099995	0.0002215254412865	0.00016330582398199996	9.316538356345e-05	5.486354725725e-05	0.00023187516807100005	0.0002145731193585	0.0002318310093295	0.0001827401842775	0.00016297589372600002	0.000198307185625	0.00022377932454400006	0.000190912826337	0.0002055130491845	0.000130429405034	0.0002499165051145	0.0001965400089345	0.0002462055804985001	0.0001482770059325	0.00017532936972	0.000261813911051	0.000262617940824	9.859238977175e-05	0.0002453074989665	0.00023348867603550005	0.000237066971037	0.00015029091046599998	0.000248110096157	6.942655530205e-05	0.00019177956780550004	0.0001785551014305	0.00021079876673	8.262217678905e-05	0.0002382323766905	0.00016498371371	0.000236896820397	0.00012659176899	0.00030621517748100004	0.000205493672695	0.00018091045549099998	0.00021634442775700006	0.0002388849559895	0.00023607779579799996	0.000120029767302	0.0002252030067375	0.00016624418385899998	0.0002421362018155	0.000199711222948	0.00026445500639	0.00020533670849199999	0.000123845105052	0.0002276862920355	0.000284051818987	0.000323153757709	0.0002325308956695	0.000164559228655	0.00016354557273100002	0.0001653636193035	0.000192926731128	0.00015600327773900006	0.000108547993205	0.00015048204998299998	0.00019402122181850004	0.00021361052124500005	0.00020083621967	0.000215544490989	0.000172121547288	0.000200542933074	0.000150835248527	0.00022684253204550004	0.000123705643961	0.00022335200511099996	0.00030611185456400005
