	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00436	8.04856779916E-6	2.92165251771E-5	2.0291558971966667E-5	3.846573094746667E-5	3.720354986073334E-5	7.542346311496667E-6	1.9944848524666665E-5	3.70649703212E-5	2.039651836796667E-5	2.1880096939666666E-5	2.4036187621566668E-5	1.034402972359E-5	3.4081659989166665E-5	5.09366302025E-5	3.1046410530833334E-5	1.486721897253E-5	1.5618142856533333E-5	3.024018321316667E-5	7.101941461723333E-5	1.7606776042133333E-5	1.64643811835E-5	1.9538411425700002E-5	2.4360261058566668E-5	3.3084554096999996E-5	9.930594094053333E-5	1.6610433636533333E-5	1.1687421849656667E-5	1.35242660206E-5	1.21652884527E-5	1.1218716079443331E-4	3.3689197355733334E-5	4.305355583106667E-5	1.2153891659899999E-5	1.7203399972966668E-5	2.1312051338966666E-5	1.3544678552166668E-5	1.0476609407306667E-5	4.359308759383334E-5	2.5049174794466668E-5	2.4420360740726668E-5	1.2816475476933332E-4	7.685670255263334E-5	1.1490677920243333E-5	5.492467163316667E-5	4.34996155429E-5	2.7094249559066668E-5	1.5950952871633334E-5	2.033905987713333E-5	3.157754352726667E-5	4.701345437276667E-5	4.262946787166667E-5	1.5326084406699998E-5	1.8507239530333333E-5	1.1943350010166665E-5	3.879485105106667E-5	2.3313204522800004E-5	1.5694816579266667E-5	8.940974627683334E-6	4.741326285106667E-5	1.3463325833633334E-5	2.0593293377500002E-5	6.578351123133334E-5	1.18586890992E-5	1.7593357381066668E-5	1.0183082325253333E-5	1.8267457761266667E-5	7.32382948285E-5	1.4132047241400002E-4	2.6546294008466664E-5	2.5523088410133333E-5	4.690676940573333E-6	8.843953297453333E-6	4.820323536543333E-5	1.27169705848E-5	9.921880972393333E-5	3.510726834556667E-5	1.602659764386667E-5	1.5464017448366668E-5	3.67487636959E-5	2.90777961158E-5	1.3408124012633332E-4	7.208085313116666E-5	3.217118345816666E-5	1.1879446984926666E-5	2.559332869876667E-5	5.179985578803334E-5	5.77044303759E-6	4.2311519934866674E-5	7.894483587253333E-5	3.807215250713333E-5	4.6999510794066666E-5	2.3855253003966665E-5	1.8963078770766668E-5	5.200696246453332E-6	2.8166218833533337E-5	1.3317465160816666E-5	9.533891735143332E-5	3.096589800683333E-5	2.9971607793133332E-5	1.4733581482903333E-5	1.59579069619E-5	1.3502661075533333E-5	7.712386583396667E-5	1.0347432580013333E-5	2.5252861406666667E-5	2.4383827589066667E-5
M00315	0.0	0.0	0.0	0.0	0.0	3.592756516315E-7	1.9183324441049998E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074380056149999E-7	0.0	2.16521618136E-7	0.0	0.0	3.89312044062E-6	3.62734582373E-7	0.0	0.0	9.064901494405E-7	5.4172740248E-7	1.176099089212E-6	0.0	0.0	0.0	0.0	0.0	0.0	1.26588219456E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.053171996975E-7	0.0	1.97943571722E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1873716305E-7	3.45377282125E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.124685221100001E-7	1.70424936242E-6	1.893088011135E-7	0.0	0.0	0.0	0.0	3.020505514205E-6	1.46200265209E-7	4.477115211635E-7	0.0	0.0	1.7754105645199998E-6	3.99647368336E-7	0.0	0.0	0.0	3.895639633665E-7	2.917108368325E-7	0.0	0.0	0.0	0.0
M00316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5381684735333336E-7	0.0	0.0	5.826869678593334E-7	0.0	0.0	0.0	0.0	1.06033942622E-7	0.0	0.0	0.0	2.913000526323333E-7	0.0	0.0	0.0	1.3088275939233332E-7	0.0	0.0	0.0	1.98813733532E-6	0.0	0.0	0.0	0.0	0.0	0.0	1.5247053876766666E-7	0.0	6.2512105301E-8	0.0	3.591171689683334E-7	0.0	0.0	3.8254137824000007E-7	0.0	2.6323777357766663E-6	1.7219754506899997E-7	0.0	3.0128551920833333E-7	0.0	7.635762795483334E-7	0.0	0.0	0.0	0.0	0.0	1.290829264483333E-7	0.0	0.0	0.0	2.798026821683333E-7	0.0	0.0	0.0	0.0	1.1213876144733334E-7	0.0	0.0	0.0	1.2076001744166666E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.754807543706667E-7	9.95015752773E-7	0.0	0.0	2.2081231053099996E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00317	3.7371125913575E-6	2.6130003340925E-5	9.370638660169998E-7	2.8177584188925E-5	0.0	9.4172261964625E-7	5.17661962609E-6	1.70058970017275E-6	7.889635542654999E-6	4.778272447785001E-6	1.0812298072935001E-5	0.0	2.8980132777975E-6	6.3237464017E-5	3.388089875365E-6	3.715119511495E-7	0.0	3.6439573215724997E-6	7.5022968500125E-5	5.9726576540225E-6	3.86346922707E-6	1.1845193731375E-6	2.7419299957349997E-5	0.0	6.495854889885E-5	0.0	4.272552497112501E-6	1.6686020634025E-7	1.0493035408999999E-7	8.016679648575E-5	3.2209970313725E-5	1.05489385471375E-6	0.0	4.2046279944875E-7	5.7298466137174994E-5	8.3621210791725E-7	7.5574919428E-6	2.104621067875E-6	1.5931561525375E-6	2.3202212716250002E-5	8.745566067082501E-7	5.4490796148375004E-6	1.2014279212225E-6	1.8420955042575E-5	7.11800376951E-6	2.5611072009325E-6	8.9860204585525E-7	0.0	4.291777237064999E-6	2.6226807012E-5	4.0901304812724994E-5	0.0	3.0850746307675E-6	8.2758264061875E-6	1.264645579865E-7	7.793591340980001E-7	7.00932520796E-6	0.0	0.0	1.273616274455E-7	2.142822026425E-6	2.92414107465E-5	5.738613448925001E-6	1.4901094321375002E-6	6.4749969360949996E-6	2.5249033979800003E-6	8.19379218639E-5	5.0118366856675E-5	2.7653679237149996E-5	1.7426023435499999E-6	3.4341462050475004E-5	0.0	3.279193240125E-6	1.35728009329025E-6	8.249432293605E-5	0.0	1.945006684955E-6	5.6253134242375E-6	1.6217632164175E-6	0.0	6.40705915867E-5	2.0058504367025E-5	1.2584868821225E-5	0.0	2.4849285556525E-6	0.0	0.0	6.75580488994E-6	6.280980655272501E-5	1.6870088636399997E-5	6.671503228365001E-6	9.095017382115E-6	1.02446365199775E-5	1.82316985119E-6	1.2777148131575E-6	6.50361162324E-5	3.0781974231775005E-6	0.0	1.5472447797325E-5	5.637539309565E-7	2.8780033800525E-6	4.912661179775E-6	9.341510326955E-5	0.0	0.0	6.2529598166225E-6
M00438	0.0	0.0	0.0	0.0	0.0	0.0	2.2777879309633336E-7	0.0	8.911467748320001E-7	2.54768748929E-6	5.398848502733334E-6	0.0	0.0	1.3086409507133334E-5	0.0	0.0	0.0	1.3551277153533334E-6	1.88872612038E-6	2.4379298277133333E-6	2.3462044667500002E-6	0.0	1.2232101148733334E-6	0.0	2.7153704588399997E-5	0.0	0.0	0.0	0.0	4.2912887515633324E-5	9.656688150166667E-6	0.0	0.0	0.0	2.8791491934E-6	0.0	1.0710775405066666E-6	0.0	1.8332428521899998E-7	3.898429229566667E-6	0.0	3.2039907350866664E-6	0.0	9.108892172166667E-6	4.422973889063334E-6	0.0	6.663634966653333E-7	0.0	1.69672823304E-6	7.365380666383333E-7	4.658469806673334E-5	0.0	0.0	7.046667692733332E-7	0.0	0.0	1.42919599911E-7	0.0	0.0	0.0	3.712708416963334E-7	4.0030378596833335E-6	1.719302567736667E-7	0.0	0.0	0.0	0.0	2.572005515596667E-5	7.4102671659E-8	0.0	1.80852277235E-7	0.0	0.0	1.1953037727966666E-6	0.0	0.0	0.0	4.927327061E-7	4.0696572967399996E-7	0.0	3.0044553760166668E-5	0.0	5.68171862993E-6	0.0	0.0	0.0	0.0	0.0	3.4545047118366665E-6	3.82026129886E-6	1.8587832000266669E-6	6.793875315773332E-6	0.0	0.0	0.0	0.0	0.0	0.0	4.087599702783333E-6	0.0	2.1656042218533335E-7	0.0	1.0691578090766668E-5	0.0	0.0	2.6295653937466662E-6
M00318	3.5966783869433334E-6	8.985821843466667E-5	0.0	0.0	1.8481407168566665E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8869150762533335E-6	0.0	0.0	4.091332219603333E-6	1.8699693307E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.254695235203334E-7	0.0	0.0	1.5439248374166668E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9392082404766668E-6	0.0	0.0	0.0	1.8033036989E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1828176077763333E-5	0.0	0.0	0.0	0.0	0.0	8.542269830206667E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3877554638033332E-7	5.458297689170001E-6	1.2227428751899998E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89189727156E-6	0.0	0.0	0.0
M00439	1.0296576471484E-4	4.82902103315E-4	1.70148925792E-4	2.1419388159079998E-4	1.0842224651102001E-4	1.968818413548E-4	4.107406999064E-4	1.40026140271E-4	3.208462563244E-4	2.830346503586E-4	9.945547241558002E-5	1.0497655847239999E-4	1.871169245016E-4	1.1842870652636001E-4	2.601499603062E-4	2.85251721101E-4	2.223164515494E-4	1.949217620158E-4	2.877436011418E-4	9.815763356367998E-5	2.7713430196939996E-4	1.969770462778E-4	4.242746161402E-4	9.124428895894001E-5	2.5610973294499996E-4	2.172995293546E-4	2.763149347634E-4	2.1502794751940003E-4	2.1193890545640002E-4	1.8323234816039997E-4	2.857569561666E-4	2.2777956117540004E-4	2.2904138407420002E-4	6.84373246475E-5	6.377638794693998E-4	2.07370330589E-4	6.313031203023999E-4	4.19900125443E-4	1.627047251248E-4	1.611826320868E-4	1.583663432282E-4	2.0886513615520002E-4	2.943980772412E-4	2.1579835063339996E-4	1.0872384116888002E-4	3.76040602926E-4	1.6062110512100002E-4	2.622705752224E-4	1.7893465153620002E-4	1.5072608362979998E-4	2.49622071385E-4	2.13352791361E-4	1.5879810672479998E-4	2.016310388294E-4	1.783838132042E-4	3.763549466804E-4	1.455897150204E-4	1.3248302625440002E-4	8.583257867817999E-5	2.0700925271060003E-4	2.234994955092E-4	4.4302784281700003E-4	1.6957283939660002E-4	1.4997874347699998E-4	2.841048753024E-4	3.8409514850999997E-4	2.4287414459840006E-4	2.2683031272200004E-4	2.2975245040979998E-4	2.2537175562320003E-4	3.388793423534E-4	1.0805532901402E-4	1.4239272246960002E-4	1.634811565264E-4	2.816024654496E-4	1.0611492921454001E-4	2.6598571181400004E-4	1.8351995218719998E-4	2.1691195982799998E-4	9.606969447952E-5	1.8996985779320003E-4	1.8850018599820002E-4	1.522419762702E-4	2.213547641282E-4	1.0364227288747998E-4	1.1854561949564E-4	9.98796166263E-5	6.384882590522E-5	2.5153738553860004E-4	2.368038083618E-4	3.2945290592680004E-4	2.2755804049860002E-4	3.954229093254E-4	2.005802513724E-4	2.9066881068940005E-4	3.03032557993E-4	8.133758721167998E-5	1.6655606580139997E-4	3.329576257188E-4	2.37510304561E-4	1.671579958858E-4	3.2479703328399995E-4	1.6888940539699996E-4	2.1683995722759998E-4	6.0311337450360006E-5	9.90568082476E-5
M00319	2.394514088835E-6	2.58409293323E-5	3.956892755595E-6	1.0803385178325E-6	9.706499135917499E-6	0.0	1.6681983283175E-5	0.0	1.005754648259E-5	2.3812950441550002E-7	6.3093359254825E-6	3.482916406675E-6	1.4240546114250002E-5	7.010675236417499E-6	7.2619717748550005E-6	1.9538644626795E-6	1.3842859918375E-7	5.4647751786125E-6	7.2489623637125E-6	6.892104002097501E-7	3.9504043732000006E-6	1.0778404842824999E-6	3.2707311077975E-5	1.92456739244E-7	5.332508614817501E-6	0.0	6.4901932372025E-6	5.165571377625E-5	1.0029579688975E-7	9.80550945665E-6	1.56543653272E-5	2.463379972605E-7	0.0	0.0	2.0328656912E-4	1.404910538005E-5	2.9131556271175E-5	1.114725259388E-5	3.8707256998575E-6	1.305680166755E-6	0.0	5.8589724036725E-6	2.863645586205E-5	2.4566968623949998E-5	2.2689564552225002E-5	3.5230473657925003E-6	1.1075022080810001E-5	7.767641363875001E-8	3.4674838550800004E-6	1.17458652987375E-5	7.8599486845875E-6	0.0	5.026324667315001E-6	2.722226520845E-6	0.0	3.109408513565E-6	0.0	8.71484709564E-6	0.0	0.0	1.3784070238675E-5	9.034653163505E-6	6.1237813773E-8	0.0	2.52364626512E-5	4.7847810725150006E-6	1.948304279685E-5	5.602810954845E-7	1.2735185049522498E-5	1.6127274478700002E-6	9.039649561305001E-5	0.0	5.4632949094675E-7	0.0	1.67132083484E-5	0.0	4.1389609958449996E-7	0.0	2.5019280721975002E-5	1.3635650776824998E-7	1.9079263529425E-5	1.1202674688925E-5	1.27648912120875E-6	0.0	0.0	0.0	0.0	9.31263185709E-7	2.066370655355E-5	4.6568960670775E-6	3.0535917891299997E-6	7.203045915975E-6	2.69487740045E-5	0.0	1.928982585695E-6	2.4451736526774998E-6	0.0	0.0	4.684732801425E-7	9.230997406377501E-7	2.43516383795E-6	1.4043073663875E-7	1.01710827798225E-5	0.0	0.0	6.162309788795E-6
M00300	0.0	2.3982850468875E-5	5.697099670619999E-7	6.1239310217425E-5	8.5301590290375E-6	1.4620519898455E-6	2.052206184055E-6	1.5408340214585E-6	1.53522862477925E-6	4.0033264450325E-6	3.5741273431E-5	9.84102006957E-7	3.2110453431975E-6	2.7004566545025E-5	3.27183952328E-6	0.0	5.3260624718975005E-6	5.0461577439675E-6	7.6557370219625E-5	4.0282660433874996E-6	2.6166585660524997E-6	9.174573535E-8	3.78717959425E-6	0.0	6.1499079595E-5	0.0	3.3385521768749997E-6	0.0	0.0	7.673598247332499E-5	1.695538620425E-5	0.0	0.0	0.0	5.203967499557501E-6	0.0	1.91733901433E-6	1.8841894471915E-6	1.4497386124225001E-5	1.4763881497875E-5	1.3591255904775E-4	6.3130107394975E-5	1.4299355577899999E-6	4.0083733823125E-5	7.170293414705E-6	1.8214064030025E-5	6.666330396000001E-6	0.0	2.698145737205E-6	2.0088440109400002E-5	1.44112805201475E-4	3.0474529711999996E-7	2.1444529759549997E-6	2.48844588576E-6	9.9900166318325E-7	1.6704864310119999E-6	4.5882368066025E-6	0.0	0.0	0.0	3.880711013922499E-6	2.175500706345E-5	1.5835180995E-6	1.4124432806499998E-6	1.8461849919100002E-6	1.1389595705075E-7	7.0034511840325E-5	8.490360479365E-5	1.8877590903625E-5	3.995583404225E-7	7.37997329497E-7	0.0	3.4221132131300003E-6	4.626691516415E-6	6.685087913065E-5	1.618794967305E-5	0.0	5.0972772004325E-6	5.2626662580975E-7	0.0	8.7600396431025E-5	0.0	1.3880327572274999E-5	0.0	3.6823748156275E-7	4.267407893955E-5	0.0	6.904642686335E-6	6.5279726777475E-5	1.4981252741375E-5	3.3765705960674995E-5	8.20504712568E-6	6.61082220541E-7	1.9675804623975E-6	0.0	1.5312639784705002E-6	2.02809433005E-6	0.0	9.82736808888E-6	1.606618782685E-7	1.2559216029364999E-6	2.60833658195E-7	5.5558686444275004E-5	0.0	0.0	5.4641214928425E-6
M00302	1.567496181525E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4980789587115E-6	5.16910745021E-6	1.0367542611785001E-5	0.0	0.0	4.6145511099625004E-5	0.0	8.20029174235E-8	0.0	3.3987337015375003E-6	4.279610423695E-6	4.5901550533225E-6	2.4240186345375E-6	0.0	0.0	0.0	7.039534016160001E-5	9.07443609815E-8	0.0	0.0	0.0	7.58634236826E-5	1.7679154497475E-5	0.0	0.0	0.0	4.163051135015E-6	0.0	0.0	0.0	2.2293817120500002E-7	1.56265152208075E-5	0.0	4.9371221148175E-6	0.0	1.55759602057E-5	0.0	0.0	1.3356862198275002E-6	0.0	3.2768786027650004E-6	1.075895028225E-6	6.249227720605E-6	0.0	0.0	1.4420096565525E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.708924403367501E-6	1.05505056856775E-6	0.0	0.0	0.0	0.0	5.37245821731E-5	5.9531424829825E-7	0.0	3.951146557022501E-7	0.0	0.0	0.0	0.0	0.0	0.0	3.21338496601E-6	5.1167811636675E-7	0.0	2.1717953459450004E-6	0.0	3.38340055547E-6	0.0	0.0	0.0	0.0	0.0	6.4843279285475005E-6	1.0578095930425E-5	3.6910935456849997E-6	6.167061254057499E-6	0.0	0.0	0.0	0.0	0.0	0.0	7.897063663797501E-6	0.0	0.0	0.0	1.7272853677950002E-5	0.0	0.0	5.7891363511825E-6
M00423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1573773744E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21584517457E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00303	8.821777530866668E-6	1.0907870084786665E-4	9.658602947841333E-6	8.316995197306668E-5	1.1888463708213333E-5	1.3002377932408666E-5	4.189508423046667E-5	1.9300494258164664E-5	4.195316758961E-5	4.260619245552E-5	3.174981874058667E-5	1.4404372528905333E-5	1.5426533378973334E-5	2.887898988493333E-5	5.015925106403334E-5	2.7890544456899997E-5	3.205953171870667E-5	4.0469160624586665E-5	9.329011427920002E-5	9.376585267146666E-6	5.9369816999613314E-5	1.4901974228966668E-5	4.866351408754667E-5	1.2416214724600001E-5	8.38102083416E-5	1.815733819816667E-5	6.044199617407333E-5	1.0592621794599998E-5	1.2617284114033332E-5	7.707762872566666E-5	5.3082559698E-5	3.1762816678466666E-5	1.1136280038533334E-5	5.101124764833333E-6	1.2143806870952002E-4	3.6015631798E-5	2.0388883711051998E-4	1.7434937446846664E-5	4.051904163876667E-5	2.26931787017E-5	1.40518439563E-4	7.63625225064E-5	1.8735454200766668E-5	5.8174710105599995E-5	1.2880820544166664E-5	1.2226706754100001E-4	1.0943679658180002E-5	2.164838890376667E-5	5.406317875975333E-5	3.1903651634266663E-5	1.1646131301800001E-4	2.1784315667166665E-5	1.4858168308966665E-5	3.276527928803333E-5	4.725734881733334E-5	7.143543429763533E-5	2.9388709634706666E-5	6.017042898833334E-6	4.675075964166666E-6	1.2121964947033332E-5	3.611022277267333E-5	1.2320872472266665E-4	3.1987361437807334E-5	1.8009985126733335E-5	5.5775436387440005E-5	4.355634282866667E-5	1.2655434361293335E-4	9.574548551306665E-5	6.102599522633334E-5	1.22217775468E-5	4.614537622152333E-5	1.2753213023833333E-5	3.302055451668E-5	1.084030041814E-5	8.547547017019999E-5	1.12792531944E-5	2.82298882519E-5	3.098139751643333E-5	1.6040783251382002E-5	1.2636191693024666E-5	6.578190242606667E-5	5.540919788766665E-5	1.684105935348E-5	1.7283885897833333E-5	1.0579714377133332E-5	5.133875171183333E-5	6.2173486875E-6	2.810206597649333E-5	8.772772817526666E-5	2.6492458680000004E-5	9.39330836012E-5	2.9534380197766667E-5	6.527792727066667E-5	2.0587411549813334E-5	2.7066038354433332E-5	3.25941868881E-5	3.0222534571293332E-5	1.6234683732766667E-5	3.918827430376667E-5	2.3631028030566666E-5	2.1292993341766666E-5	4.434091061266667E-5	6.548747681933333E-5	3.9241820068666666E-5	9.5561168163E-6	1.3173703323246665E-5
M00545	0.0	0.0	6.87200354763E-7	3.532215165405E-5	1.0356879728630001E-5	0.0	3.9523330797450003E-7	0.0	1.3381433737030001E-6	3.3231253073100005E-6	6.4207764181E-6	2.71989018145E-6	0.0	1.91091828968E-5	0.0	0.0	4.6065018497800006E-6	5.555881412755E-6	5.169046272125E-6	3.227079470915E-6	1.6136718164E-6	0.0	3.49121308543E-6	0.0	5.20729246858E-5	0.0	0.0	0.0	0.0	5.43580963911E-5	0.0	0.0	0.0	0.0	3.22238726753E-6	0.0	0.0	0.0	1.374376650315E-5	1.78776270502E-5	0.0	5.970281838770001E-5	0.0	3.297154941165E-5	0.0	1.80699669622E-5	1.1298595155395E-6	0.0	2.4216182450650003E-6	5.99789471199E-7	3.176815331665E-6	1.0845291537865003E-6	0.0	2.07433542242E-6	0.0	0.0	4.77250425777E-6	0.0	0.0	0.0	0.0	2.59968440119E-5	0.0	0.0	0.0	0.0	7.0932790441E-5	1.109857192395E-4	2.116615820475E-6	0.0	0.0	0.0	3.9221279236950006E-6	3.854845825635E-6	5.6952114627050005E-5	0.0	0.0	0.0	0.0	1.12851711792E-6	9.913457028609999E-5	0.0	6.481913734995E-6	0.0	1.674717974055E-6	8.599238639774999E-5	0.0	6.65798260377E-6	6.32453888823E-6	9.75443329136E-6	7.148437472045E-5	5.646231576439999E-6	0.0	0.0	0.0	1.5990308355859998E-6	0.0	0.0	5.0871327664900005E-6	0.0	0.0	0.0	4.54367091306E-5	0.0	0.0	3.920261842365E-6
M00304	0.0	0.0	0.0	2.2081741324549995E-7	0.0	0.0	0.0	0.0	2.9513717925500003E-7	0.0	0.0	0.0	0.0	0.0	3.1626624417750004E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04583409891E-7	0.0	1.18260457824E-8	0.0	2.756636754925E-7	0.0	0.0	0.0	1.487268140955E-7	0.0	1.988126375675E-8	0.0	9.22225642505E-7	0.0	7.309627202875E-9	0.0	0.0	0.0	0.0	0.0	1.8447494690325E-7	0.0	0.0	0.0	0.0	8.177724129125001E-8	0.0	7.274785950075001E-9	6.72898637455E-9	0.0	0.0	8.223581681775E-8	0.0	8.853521140025E-8	0.0	0.0	0.0	0.0	0.0	3.469198163325E-7	2.3719630323600002E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74742134135E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.459895562425E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0787718723499998E-7	0.0	0.0	0.0	4.827848561425E-7	0.0	0.0	0.0	0.0	4.28261053825E-8	4.125491506425E-7	0.0	6.3182160013E-7	0.0	0.0
M00425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.013021246275E-7	0.0	2.7969555153949996E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.746860651675E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.556224152125E-7	0.0	0.0	0.0	0.0
M00305	0.0	0.0	0.0	2.43738274345E-5	1.89157229935E-6	7.23585234246E-7	7.043031851860001E-6	2.7797792659900004E-6	1.61535125503E-6	0.0	0.0	2.42597120337E-6	3.70072798472E-6	0.0	2.23587747607E-6	0.0	5.5936014645E-6	0.0	7.86544979105E-6	0.0	0.0	1.2384197279200001E-6	2.53804601367E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.31895932177E-6	0.0	8.26582525655E-7	5.48552475591E-6	0.0	1.61527874183E-6	4.18749204339E-6	1.22514695281E-5	0.0	1.1121002445500002E-5	5.3680026736300004E-5	0.0	2.0039564409E-5	1.3621009999000004E-5	1.71983036789E-5	0.0	0.0	0.0	5.60041308929E-7	9.80752158181E-6	1.88102169112E-6	0.0	3.52043844452E-7	0.0	1.7685700335400002E-6	0.0	0.0	7.97313201839E-7	0.0	3.75417637828E-6	3.49531311438E-6	0.0	8.34356796172E-6	0.0	0.0	6.6207785835E-5	4.03368929604E-5	0.0	0.0	5.102742948100001E-7	0.0	2.6956827940900006E-6	2.5081711622E-6	6.25215050805E-5	0.0	0.0	0.0	7.618190319379999E-7	0.0	3.0259165835E-5	3.64286488068E-6	7.79789251912E-6	0.0	2.52422934142E-6	3.86220634861E-5	0.0	1.3146949537300002E-5	3.82088738507E-7	0.0	3.0106408093900005E-5	0.0	1.68290510049E-6	1.4404142449299998E-6	0.0	0.0	4.87437074567E-7	1.06230420872E-6	4.209293118530001E-6	0.0	6.8283623464300015E-6	0.0	1.5731032181999994E-5	9.35029545491E-7	0.0	2.2171321968499999E-7
