	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
Lactobacillus acidophilus	0.0	0.0	0.0	0.0	3.23353517776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35902936488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000191536363446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104451644101	0.0	0.0	0.0	0.0	0.000126558711814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus amylovorus	0.0	0.0	0.0	0.0	0.0	0.0	2.73910884485e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70086889709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00810610027483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.90546521035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00995470327767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus antri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88671877998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus brevis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83936639678e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.10703041782e-05	0.0	0.0	0.0	0.0	0.0
Lactobacillus casei	0.0	0.0	0.0	0.0	0.0	0.0	7.87155869905e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05943768086e-05	2.18294326297e-05	0.0	5.47769151931e-06	0.0	0.000270859576109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11376941972e-05	0.0	0.0	7.72594092259e-06	0.000283125311644	0.0	0.0	0.0	0.0	0.000107568123777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38771629428e-05	0.0	0.0003781407596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230508001245	0.0	0.0	4.52061979449e-05	0.0	0.0	0.0	5.46545860009e-06	9.16837076858e-05	0.0	0.0	1.19563010709e-05	0.0	0.0	0.0	0.0	0.0	0.000485495484627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus crispatus	0.0	0.0	0.0	0.0	0.0	0.0	0.00738296940703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43737796524e-05	0.0	3.00354312746e-05	0.0	0.0	0.0	1.19002342649e-05	0.0	0.0	0.0	0.0	0.0	6.14972027227e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00967377291007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40461452781e-05	0.0	0.000247714915702	0.0	0.0	0.0	0.0	0.0	5.82163086629e-05	0.000108698323769	0.0	1.17922628084e-05	0.0	0.0	0.0	0.0	0.000288299902625	0.0	0.0	0.0	2.47918415187e-05	0.0	1.2818483477e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000819747155238	0.000239872216746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus delbrueckii	0.0	0.0	1.20880414537e-05	0.0	0.0	0.0	1.92083292283e-05	0.0	1.86850127306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06782635984e-05	0.0	0.0	5.67830298928e-05	0.0	0.0	0.0	0.0	0.00360456558946	0.0	0.0	0.0	5.22458457647e-05	0.0	0.0	0.0	1.49711869519e-05	0.0	0.0	0.0	0.0	0.0	4.51626215105e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.53554407505e-05	0.0	1.66202249576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0022223936524	0.0	2.59636466417e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01034573596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120561119934	0.00045808202691	0.0	0.0	0.0	0.0	7.46737985291e-06	0.0	0.0	0.0	0.0	0.0	5.0581913159e-05	0.0	3.5206420524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus fermentum	0.0	0.0	0.0	0.0	0.000782563794034	0.0	0.000203143371404	0.0	0.0	3.40653955631e-05	0.000420081657627	0.000277055111309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000291977976739	0.0	0.0	0.0	0.0	0.000266154649357	0.0	4.12078455621e-05	0.0	0.0	0.0	0.0	3.0455557219e-05	0.0	0.0	2.21028455856e-05	1.16811695498e-05	3.41273554135e-05	0.00224983018145	6.64994787769e-05	1.91327243104e-05	0.0	0.0	0.0	4.3418044544e-05	0.0	0.0	1.74349396476e-05	0.0	0.00539029471831	0.0	0.000212337415954	0.0039146785801	0.0	0.0	0.0	0.0	0.0	0.0	0.00163064125609	0.0	0.0	0.000305646906859	7.33803844652e-05	0.0	0.0	0.00135479190167	0.0	0.0	0.0	0.0	0.0	1.4288160512e-05	0.000173420014959	0.0	1.15827065357e-05	1.57934819874e-05	0.0	4.49426066749e-05	2.93814954115e-05	0.00257257991937	0.0	0.0	0.0	0.000311535581164	0.00394194561526	2.8458368551e-05	0.0	0.0	1.43641738818e-05	3.49871367887e-05	0.0	0.0	0.0	0.00231488794759	0.00483664853677	0.000347897674077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus gasseri	4.49930053955e-05	0.0	0.0	0.0	1.07117589274e-05	0.0	0.0019608700249	0.0	4.63602594668e-05	2.25376563832e-05	6.86338722411e-05	0.000299872569855	0.0	2.87455419879e-05	1.39727977193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000748186742119	0.0	0.0	0.0616805983658	3.46077472124e-05	0.0	0.0	0.0	0.000224270320582	0.0	0.0	0.0	1.17782867754e-05	0.0	0.000269899444308	5.2577389372e-05	0.0	0.0	3.65415647389e-05	1.95934891477e-05	3.36612216145e-05	0.0	8.19546938153e-05	0.0	7.68049244769e-06	0.00584674423392	0.0	3.76156548716e-05	0.00497346941361	0.0	3.70783316719e-05	0.0	0.0	0.0	0.0	0.000976937652326	0.0	0.0	0.000419697949296	1.15033830907e-05	5.56088303779e-05	0.0	1.02240543773e-05	0.0	2.39699274816e-05	0.0	0.0	0.0	0.0	1.19590910623e-05	0.0	0.00021108452305	0.0	0.0	5.32320782813e-05	0.00214297725303	0.00321490103792	0.0	0.0	0.0	0.0	0.0	0.0	0.000118743831711	0.0	5.80047401116e-05	0.0	0.0	0.0	7.90978408134e-05	0.000378974830538	0.000476354398989	0.000860573163861	1.11754918416e-05	0.0	0.0	0.0	2.4168091887e-05	4.22700153385e-05	0.0	0.0	0.0
Lactobacillus iners	0.00153621428469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41364985617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53962583602e-06	0.0	0.0
Lactobacillus johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06914931746e-05	0.0	0.0	0.0	0.0	0.00293224284311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004371783646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0562793628603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus kefiranofaciens	0.0	0.0	0.0	0.0	0.0	0.0	4.11426027824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus oris	0.0	0.0	0.0	0.0	0.0	0.0	1.91050478012e-05	0.0	0.0	0.0	0.0	5.32888008487e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000200749465837	0.0	0.0	7.74384004419e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104838743719	0.0	0.0	0.0	1.22053004361e-05	0.0	0.0	0.0	2.3430744748e-05	0.0	0.0	0.0	0.0	0.0	0.00175035846063	0.0	1.85750805315e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000190749986476	0.0	0.0	0.0	0.0	0.0	1.19759983485e-05	0.0	0.0	0.0	0.00010110769042	4.79348386959e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000264975766791	0.0	0.0	0.0	8.19904077841e-06	0.0	0.0	0.0	0.0	2.90275291144e-05	0.0	0.0	0.0	0.0	7.01397462085e-05	0.0003548208943	0.0	0.0	0.0	0.0	0.0	8.05937037273e-06	0.0	0.0	0.0	0.0
Lactobacillus paracasei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22877541612e-06	6.99259406078e-06	0.0	5.45582904827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68743624546e-06	0.0	0.0	0.0	0.0	0.0	5.3617318532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38798745817e-05	0.0	9.9883670311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16551446718e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18155323182e-06	0.0	0.0	0.0	2.98191612999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus plantarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34662366207e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000138096690819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000119363815686	0.000454757242973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000884985601222	0.0	0.0	0.0	0.0	0.0	2.5532335706e-05	0.0	0.0	0.0	0.0	0.0
Lactobacillus reuteri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045416869142	0.0	0.0	0.15276649587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94356675429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102211447188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175235265729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0688161942488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000499904217238	4.44785839957e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus rhamnosus	0.0	0.0	0.0	0.0	0.0	0.0	0.000127623801859	0.0	0.0	0.0	0.0	1.09499017533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4471736524e-05	0.0	0.0	4.61772031395e-05	1.34660566656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000109421938692	0.0	0.0	1.38375943107e-05	0.0	0.0	1.14628860868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61475823202e-06	1.71845821409e-05	0.0	0.0	0.0	1.33549225087e-05	8.2865498524e-06	0.0	0.0	0.0	0.0
Lactobacillus sakei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06252330419e-05	0.0	1.43588896235e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21995163041e-05	0.0	0.0	0.0	9.88357749056e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.02141798801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54156254414e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus salivarius	8.2740100343e-05	0.0	0.0	0.0	0.000238489067708	0.0	0.00353959155101	0.0	0.00247967994997	0.0	0.000304327111268	0.023155642561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.10968187073e-05	0.0	6.75860518977e-05	0.0	0.0	0.0382439559686	0.0	0.0	1.44416286016e-05	0.0	0.000664966908074	0.0	0.0	0.0	0.000418334225426	2.62692657096e-05	0.0014381786749	0.00038344573871	0.0	0.0	0.000123615553036	8.98661995904e-05	0.00289545467601	0.0	0.000522879912496	0.000319301125887	0.0	1.10250659412e-05	0.0	0.0276961077235	0.125633409448	0.0	0.000460860606459	0.0	1.3035073957e-05	0.0	0.0	0.0	0.0	2.29650658991e-05	0.0132310598196	3.50214759569e-05	0.0	2.4677832867e-05	7.2679757057e-05	1.31534490334e-05	0.00107643528257	1.1298459562e-05	0.0	0.0	0.000351706273421	0.0	0.0	0.000225549288544	0.0	0.0	0.00413160668906	0.000261289576667	0.0210576375064	0.0	0.0	0.0	7.51031599059e-05	0.0	0.000128379378832	0.0	0.0	0.0	0.0	0.0	0.0	1.7650653017e-05	0.00251168404559	0.13416047662	0.0	0.00472687763259	0.0	0.0	1.30809352356e-05	0.0	0.0	0.0	0.0	0.0
Lactobacillus sanfranciscensis	0.0	0.0	0.0	6.74761409169e-05	0.0	0.0	9.63559735202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41229841321e-05	0.0	0.0	0.0	0.0	9.50226919167e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136682484501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000139600561357	0.0	0.0	0.0	0.0	0.0	0.0	0.0001043009709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15112485597e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus ultunensis	0.0	0.0	0.0	0.0	0.0	0.0	2.73326007768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus vaginalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85441037867e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97556511685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154526318321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00425155239113	0.0	0.0	0.0	1.02240543773e-05	0.0	1.19505273543e-05	0.0	0.0	0.0	1.44152305281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158651012074	0.0	0.0	0.0	0.0	0.0	2.5390739139e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.23990963696e-05	0.000139989276586	0.000430296760622	0.0	0.0	0.0	0.0	0.0	4.02150423323e-05	0.0	0.0	0.0	0.0
Lactococcus garvieae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51699654562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.73620520648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000769340800176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactococcus lactis	0.0	0.0	0.0	0.0	0.0	0.0	1.89909923933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000300564647054	0.0	0.0	6.33588096917e-05	0.0	0.0	0.0	0.0	0.0	7.15731622815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44254986342e-05	0.0	0.0	0.0	0.0	0.000132199082985	0.0	0.0	0.0	5.76633555001e-05	0.0	2.42578581478e-05	0.0	1.63761122437e-05	0.0	2.32980058082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000235553283718	0.0	0.000158798316598	0.0	1.81511902654e-05	0.0	0.0	0.000201164274081	0.0	0.0	3.58510899605e-05	0.0	7.31501929967e-05	9.16432230164e-05	0.0	1.19136714488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.25237634363e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000246573292093	0.0	0.0	0.0	0.0	0.0	8.92601343842e-06	0.0	4.46585353907e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.42563342429e-06	0.0	0.0
