Module	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00767	0.0	3.02046395e-06	0.0	1.5911063999999996e-06	0.0	0.0	3.531275e-07	0.0	0.0	0.0	2.7106999999999997e-06	1.619e-06	0.0	0.0	0.0	0.0	3.56687e-07	0.0	4.58175e-06	0.0	0.0	0.0	0.0	3.493778375e-06	2.3596099999999997e-06	0.0	1.99399e-06	1.3461365e-06	0.0	0.0	3.1719400000000003e-06	0.0	4.01408e-05	3.6019299999999996e-05	0.0	2.14644e-06	1.1258200000000001e-07	7.8684e-08	0.0	1.5494099999999998e-07	0.0	8.02456e-06	2.83069e-07	0.0	0.0	0.0	2.71281e-07	1.52321e-06	0.0	0.0	4.2780025e-08	0.0	2.92745e-07	6.85875e-07	1.07825e-06	0.0	0.0	0.0	0.0	2.1210325e-07	6.643825000000001e-08	0.0	0.0	4.7575e-07	0.0	2.476045e-06	1.51018e-07	0.0	0.0	1.94213e-06	0.0	6.369173600000001e-07	0.0	3.5054000000000004e-06	2.0837150000000002e-07	5.21467e-07	0.0	0.0	9.882747500000001e-06	0.0	0.0	1.38755e-05	0.0	8.99642e-07	9.4203e-06	6.664615000000002e-06	2.08206e-05	0.0	9.51882e-07	2.84092e-06	0.0	7.57112e-06	8.175929999999999e-07	2.7906799999999997e-06	1.62731e-06	0.0	0.0	7.52103e-08	3.07587e-07	1.2298625e-06	4.154915e-06	1.081e-05	0.0	6.50529e-06	0.0	2.0596675e-07
M00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.24524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5312000000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00526	7.30227e-05	0.00012093399999999999	7.437865e-05	4.817565e-05	5.2205950000000005e-05	3.4175300000000005e-05	9.65577e-05	6.649145e-05	8.468944999999999e-05	7.504445e-05	5.63524e-05	0.000187982	8.933745e-05	7.94311e-05	6.364225e-05	0.00011342549999999999	5.3077650000000005e-05	8.725464999999999e-05	6.524085e-05	0.00013309	5.31272e-05	2.1615949999999998e-05	4.659005e-05	5.82457e-05	3.35452e-05	7.089125e-05	0.00011988700000000001	9.5384e-05	5.72996e-05	9.780705e-05	0.00010374065000000001	8.286889999999999e-05	5.3628750000000014e-05	5.3957449999999996e-05	6.311899999999999e-05	6.491405e-05	6.437385000000001e-05	4.86598e-05	5.567545e-05	3.81453e-05	9.11232e-05	3.5020250000000004e-05	4.9329399999999996e-05	2.584935e-05	6.720245e-05	5.522965e-05	3.73973e-05	2.151215e-05	4.856975e-05	7.25236e-05	5.026690000000001e-05	9.29427e-05	8.297655000000001e-05	6.752699999999999e-05	3.702215e-05	6.467925e-05	5.92008e-05	5.2993599999999994e-05	0.00010325865	3.165e-05	8.52149e-05	3.869405e-05	8.08149e-05	0.0001206945	6.905145e-05	6.198505e-05	0.00010209025	3.56784e-05	4.600715000000001e-05	6.56394e-05	7.69839e-05	3.49407e-05	6.985564999999999e-05	6.997365000000001e-05	3.572055e-05	5.9543549999999987e-05	5.615465e-05	4.7245699999999994e-05	8.27855e-05	7.248315e-05	5.81951e-05	7.513605e-05	3.767005e-05	6.679145000000001e-05	8.84931e-05	0.000178296	8.559565e-05	5.95205e-05	0.0001085723	0.0001041039	9.810045e-05	4.207064999999999e-05	3.662815e-05	3.212935e-05	4.891785e-05	0.00016209299999999998	2.8601599999999997e-05	6.461835e-05	5.08263e-05	6.668705e-05	5.3909399999999996e-05	6.577865e-05	3.85774e-05	5.3065699999999996e-05	7.19393e-05	6.517815e-05
M00527	7.33747e-05	0.000135186	6.42612e-05	4.227e-05	5.28759e-05	3.13034e-05	9.58372e-05	6.58622e-05	8.00706e-05	7.14397e-05	5.23359e-05	0.000182518	8.79468e-05	6.46223e-05	5.792270000000001e-05	0.000115526	5.8247799999999995e-05	7.99296e-05	5.7385e-05	0.000129672	4.36827e-05	2.14934e-05	4.8776700000000003e-05	9.44766e-05	3.0288200000000003e-05	5.88363e-05	0.00010227399999999999	8.8577e-05	4.9221099999999995e-05	9.632620000000001e-05	0.000101115	7.415630000000001e-05	7.47165e-05	6.48664e-05	5.5095299999999994e-05	6.29392e-05	5.91042e-05	4.42123e-05	4.59288e-05	3.94609e-05	9.114799999999999e-05	4.93436e-05	4.7862700000000005e-05	2.62397e-05	6.45742e-05	5.70538e-05	3.97951e-05	2.10294e-05	8.98284e-05	7.28672e-05	5.20988e-05	9.16501e-05	8.73866e-05	7.67722e-05	3.44301e-05	6.816939999999999e-05	7.06571e-05	5.06525e-05	0.000111739	2.8281599999999997e-05	7.922739999999999e-05	4.08039e-05	7.96806e-05	0.000119029	6.45833e-05	6.1906e-05	9.44815e-05	2.8546500000000002e-05	5.9364099999999996e-05	4.28686e-05	8.62683e-05	2.63354e-05	6.13461e-05	6.08546e-05	3.19059e-05	6.37394e-05	4.53706e-05	4.8291700000000004e-05	6.92176e-05	6.64691e-05	4.0961e-05	7.691020000000001e-05	3.39642e-05	6.66811e-05	8.84622e-05	0.000168287	0.000105221	6.37548e-05	9.418459999999999e-05	0.000108013	9.80984e-05	4.1230200000000004e-05	3.42866e-05	3.10502e-05	5.27862e-05	0.000155673	3.79106e-05	6.58058e-05	3.84588e-05	4.62437e-05	3.22423e-05	7.82341e-05	3.52916e-05	5.35006e-05	7.1463e-05	6.2526e-05
M00648	4.38314e-08	3.3723199999999996e-06	0.0	3.6986400000000003e-06	3.32008e-05	0.0	4.6164099999999997e-07	7.60411e-07	0.0	0.0	1.394605816666667e-06	2.3014641666666667e-06	1.0478345e-07	7.25633e-08	0.0	7.03216e-05	1.5316466666666664e-07	2.9932650000000003e-06	3.99976e-06	9.93087e-07	0.0	0.0	1.2660525e-07	4.07967e-06	1.8057114166666669e-06	1.14859e-05	1.736986e-06	2.433705666666667e-07	0.0	2.99482e-07	1.8568154999999998e-06	9.93424e-07	2.9209136166666668e-05	4.19628e-05	0.0	1.6781400000000001e-06	2.7183433333333337e-07	6.52673e-07	1.3361533333333334e-07	1.2537578333333333e-07	1.4225799999999999e-05	1.66829e-05	2.41659e-06	0.0	7.23216e-07	0.0	8.48762e-06	2.2243501666666667e-06	0.0	1.3617999999999999e-05	1.3972099999999998e-07	4.244225e-07	3.3028683333333333e-07	2.9515e-05	9.704345e-07	0.0	6.163499999999999e-07	1.2997399999999999e-06	7.11084e-07	1.1163266666666668e-07	1.2551366666666668e-07	1.2001764999999998e-07	1.91601e-06	3.234796666666667e-07	9.189336666666668e-07	5.7576633333333335e-06	2.38099e-07	3.473355e-07	2.96994e-05	3.28617e-05	1.95842e-07	1.4916e-06	3.29505e-06	3.41886e-05	2.1773315e-07	1.761685e-07	2.890275e-08	7.966742499999999e-07	7.767866666666666e-06	0.0	0.0	5.052103666666666e-06	0.0	1.20948e-05	1.1168449666666667e-05	7.337130000000001e-06	1.743260333333333e-05	0.0	3.37793e-06	8.825819999999999e-06	0.0	1.78252e-05	1.56798e-06	8.7640102e-07	1.76938e-05	1.6379e-06	2.5679499999999997e-05	3.455626666666667e-08	1.1044100000000002e-05	2.4499933333333334e-06	4.661973333333334e-06	1.49979e-05	0.0	3.33969e-06	0.0	3.125453333333333e-07
M00649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2776999999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.008129999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.43115e-08	0.0	0.0	0.0	0.0	3.6388599999999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.386445e-08	0.0	0.0	0.0	0.0
M00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03766e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.082795e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3054224999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3762600000000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00670	2.9998457499999998e-05	5.2251425e-05	3.4054852500000005e-05	2.7731705e-05	2.5393525e-05	5.8966199999999984e-06	1.880041e-05	2.2035830000000002e-05	7.464939999999999e-06	8.3488675e-06	1.508405e-05	4.608555e-05	2.25054675e-05	1.8431335e-05	3.729271e-05	7.899710000000001e-05	2.22640275e-05	3.2464775e-05	1.635741e-05	2.20880025e-05	2.475065e-05	5.9857825e-06	9.88320775e-06	8.342375e-05	2.10400575e-05	1.5660899999999998e-05	2.649605e-05	1.40977375e-05	3.0667175e-05	4.6782150000000004e-05	2.12094e-05	3.4652525e-05	5.9678424999999996e-05	4.7601499999999995e-05	3.74358325e-05	2.064134e-05	2.196295e-05	5.57801e-06	3.00578175e-05	1.56082025e-05	3.7434899999999996e-05	1.8719075e-05	1.1757580000000001e-05	2.9411225e-05	1.2226539999999997e-05	1.4982717500000001e-05	1.1666199999999999e-05	9.834875e-06	5.13801e-05	1.788605e-05	1.8337982500000002e-05	3.1161099999999995e-05	3.6168225000000006e-05	4.8503525e-05	8.529355e-06	1.0547745e-05	3.3856175e-05	1.7481017500000002e-05	8.227167500000001e-06	3.9935825e-06	6.11462075e-06	1.42671275e-05	1.4524595e-05	2.805085e-05	1.45037825e-05	2.8194875e-05	2.1623225e-05	9.39772e-06	3.1778275e-05	3.344605e-05	3.3843125e-05	1.0924995e-05	3.50482e-05	3.2365124999999994e-05	1.3484324999999999e-05	2.091685e-05	1.03806175e-05	2.3077525e-05	2.1873925000000006e-05	4.7794262500000005e-06	2.5126275e-05	4.502665e-05	5.061235e-06	4.2774875000000015e-05	3.3477025e-05	1.2623054999999996e-05	6.0998e-05	2.7722357499999998e-05	3.48148275e-05	4.7882932499999994e-05	1.62222075e-05	2.7827975e-05	4.3956125e-06	1.7073099999999998e-05	2.4851374999999995e-05	1.36396e-05	3.1309299999999995e-05	2.98964975e-05	1.2871275e-05	4.625655e-05	1.28161575e-05	3.209855e-05	1.332061895e-05	2.66736e-05	9.682965e-06	1.31074505e-05
M00550	4.437985e-06	5.49053e-06	5.78502e-07	4.59922e-06	4.1182e-05	2.2227900000000003e-07	3.17188e-06	1.95948e-06	8.255915000000001e-07	5.90146e-06	2.83177e-06	6.0975099999999995e-06	3.685615e-07	1.60791e-07	0.0	7.75904e-05	1.019958e-06	5.470459999999999e-06	1.5959100000000001e-06	1.95945e-05	5.33064e-06	1.9042366666666667e-06	4.87236e-07	8.27057e-06	3.4843099999999997e-06	1.2984100000000002e-05	2.84541e-06	2.7099400000000003e-06	1.146805e-06	2.6370799999999996e-06	4.177130000000001e-06	7.113560000000001e-06	5.04091e-05	2.16405e-05	1.5758383333333331e-06	3.4907999999999997e-06	8.980670000000001e-07	2.39601e-06	9.68433e-07	4.12586e-07	2.5978926666666667e-05	6.88147e-06	3.893e-06	1.86562e-06	2.1674200000000003e-06	3.1105400000000004e-06	1.0299100000000001e-05	6.07956e-06	2.03796e-06	2.1758e-05	7.421460000000001e-07	4.72939e-07	1.7711349999999998e-06	3.78606e-05	2.6902249999999997e-06	2.9752300000000007e-06	7.93407e-07	2.2483500000000003e-06	8.405642666666667e-07	3.13457e-07	4.4590800000000005e-06	1.26245e-06	3.8421300000000004e-06	1.4546200000000001e-06	3.3619699999999993e-06	9.42596e-06	1.8721200000000002e-06	1.62653e-06	3.2776e-05	4.11418e-05	1.28356e-06	2.01866e-06	4.42348e-06	3.42592e-05	2.90156e-07	7.432769999999999e-06	3.6802433333333328e-06	7.454749999999999e-07	1.4449500000000001e-05	1.85196e-06	8.188514999999998e-07	1.10109e-05	2.59453e-06	1.64356e-05	3.03808e-05	1.43226e-05	4.4013999999999996e-05	1.5606783333333332e-07	5.74163e-06	1.4751099999999998e-05	1.0832455e-06	2.6030100000000003e-05	4.09096e-06	2.95507e-06	2.03897e-05	5.88094e-06	2.69039e-05	4.70832e-07	1.59508e-05	5.236130000000001e-06	8.70488e-06	2.30173e-05	3.612101666666667e-06	8.615260000000001e-06	1.9562650000000003e-06	2.44132e-06
M00793	6.54679e-05	6.423719999999999e-05	6.354715e-05	6.208165e-05	5.87361e-05	4.510595e-05	9.364825000000001e-05	4.46996e-05	9.072770000000001e-05	8.57386e-05	5.681945e-05	0.00011498340000000001	9.310865e-05	0.0001144056	9.984229999999999e-05	5.443979999999999e-05	9.083995000000001e-05	7.775915e-05	5.5596850000000006e-05	8.502135000000001e-05	7.367774999999999e-05	2.82728e-05	6.81928e-05	0.00015624079999999998	4.29524e-05	6.414355e-05	0.000115218	0.0001092495	6.0328800000000004e-05	0.000142214	0.00012177	8.121409999999999e-05	2.7413850000000002e-05	3.953275e-05	7.411444999999999e-05	6.3977e-05	4.9801000000000007e-05	4.85909e-05	7.371295e-05	4.0026550000000004e-05	0.00012104950000000001	3.41527e-05	6.43059e-05	1.473215e-05	6.992560000000001e-05	5.280420000000001e-05	4.3627250000000005e-05	3.033595e-05	0.0001049315	7.850905000000001e-05	5.987415e-05	0.000103882	7.347899999999999e-05	6.541144999999999e-05	5.193115e-05	7.415569999999999e-05	8.901459999999999e-05	5.692965e-05	0.0001434885	3.809935e-05	8.328405e-05	4.383215e-05	9.805365e-05	0.000136644	6.241825e-05	7.78767e-05	0.0001120545	5.833635e-05	3.25168e-05	6.812745e-05	8.90192e-05	5.7275649999999994e-05	7.62181e-05	7.39299e-05	3.73267e-05	7.01458e-05	5.429645000000001e-05	4.4054849999999994e-05	6.389095e-05	8.369075e-05	7.160519999999999e-05	5.547725e-05	5.8443800000000004e-05	8.135859999999999e-05	6.49336e-05	0.0001652815	5.21807e-05	5.430465000000001e-05	8.275415000000001e-05	6.927055e-05	9.266575e-05	4.3725349999999996e-05	3.963505e-05	3.92327e-05	5.714925e-05	0.0001302335	5.17845e-05	6.768940000000001e-05	5.0755600000000006e-05	7.243500000000001e-05	6.43579e-05	6.420845e-05	5.1094149999999986e-05	6.15723e-05	7.620640000000001e-05	6.311255e-05
M00430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.224053333333333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3492400000000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.565348166666667e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00552	5.60842e-06	6.86823e-06	1.959771e-05	5.77749e-06	5.62301e-05	2.0615015e-05	3.0206900000000003e-06	1.7844999999999998e-06	4.483654999999999e-05	3.3317705e-05	3.532531e-05	8.802099999999999e-05	5.754259999999999e-06	1.35836e-05	2.0687199999999997e-05	6.60543e-07	3.385693000000001e-05	1.2538399999999998e-05	2.45472e-06	1.81027e-06	0.0	1.400795e-05	3.4851205e-05	0.0001006	2.421608e-05	1.59678e-05	2.4000900000000003e-06	3.72111e-06	2.0303025e-05	3.90338e-07	4.481661e-05	3.1176e-06	6.472295000000001e-05	2.18786e-05	1.07439e-06	4.30332e-06	2.76275e-07	2.8805e-06	2.91402195e-05	2.32009455e-05	5.24971e-05	7.12624e-05	3.0268900000000003e-06	3.39812e-05	3.97889e-06	9.74767e-07	1.7483e-05	6.34563e-06	3.9376469999999996e-05	2.3208400000000003e-05	1.978549e-05	7.90004e-07	5.153340000000001e-07	4.03439e-05	1.3675200000000002e-06	7.05513e-05	1.7432299999999999e-06	5.09519e-06	2.68982e-06	1.0118e-06	4.085148e-05	2.2773599999999997e-06	3.25977e-06	1.64013e-06	3.5310500000000003e-06	8.108789999999999e-06	2.34137e-06	1.0478e-06	4.93178e-05	4.49482e-05	2.75429e-06	1.38278e-05	7.76007e-06	4.5000600000000004e-05	1.858743e-05	3.1238799999999997e-06	9.545189999999999e-06	3.6211300000000008e-06	1.4379300000000001e-05	4.091566e-05	7.52086e-07	5.06092e-06	2.9450245e-05	2.52048e-05	2.2607e-05	2.248e-05	4.1347399999999997e-05	1.4835445e-05	2.4040140000000007e-05	2.17877e-05	4.4998164500000005e-05	2.07623e-05	5.05623e-06	4.12214e-06	2.34064e-05	2.67057e-05	3.3324699999999996e-05	2.4385495000000002e-05	2.2802899999999998e-05	7.58538e-06	7.158580000000001e-06	1.68689e-05	2.9155015e-05	9.30312e-06	3.747934e-05	1.8435540000000006e-05
M00432	4.22879e-05	0.000111162	5.11391e-05	3.91848e-05	6.50922e-05	3.48393e-05	8.44052e-05	3.14033e-05	8.119300000000001e-05	6.18006e-05	4.48539e-05	0.00010300950000000001	5.5115100000000004e-05	6.74291e-05	3.87971e-05	8.56965e-05	4.54234e-05	8.38466e-05	5.93499e-05	7.7397e-05	7.33303e-05	2.61487e-05	5.64378e-05	0.00010926100000000001	3.4180799999999996e-05	4.2228e-05	8.75768e-05	5.66108e-05	4.59942e-05	5.9207700000000006e-05	0.000115476	5.4769200000000004e-05	8.52003e-05	7.07984e-05	3.3720399999999997e-05	4.46322e-05	3.690855e-05	3.9412399999999996e-05	5.07459e-05	2.5265300000000004e-05	6.07798e-05	5.33258e-05	4.74818e-05	8.73369e-05	4.9303e-05	6.362760000000001e-05	3.24613e-05	2.93513e-05	7.9025e-05	0.00012017	4.70572e-05	5.53276e-05	6.57355e-05	7.478569999999999e-05	3.63158e-05	7.88262e-05	5.38604e-05	5.0176499999999996e-05	8.743700000000001e-05	2.3169400000000002e-05	7.37315e-05	3.43561e-05	6.68251e-05	7.78716e-05	7.5398e-05	6.6517e-05	5.81565e-05	4.215560000000001e-05	5.20026e-05	8.10968e-05	4.87193e-05	6.93585e-05	8.67359e-05	7.3213e-05	2.99138e-05	7.26405e-05	4.03853e-05	5.1583500000000005e-05	6.47583e-05	6.9145e-05	3.64859e-05	7.52485e-05	3.81475e-05	7.53897e-05	8.47126e-05	8.24485e-05	7.55852e-05	3.81923e-05	4.948385e-05	9.9564e-05	9.046709999999999e-05	4.68318e-05	3.7642600000000004e-05	3.0053000000000002e-05	4.8231000000000006e-05	6.8623e-05	4.7789e-05	4.61474e-05	4.49573e-05	6.427189999999999e-05	5.5936999999999997e-05	6.89157e-05	4.65982e-05	6.29483e-05	6.413689999999999e-05	6.8277e-05
M00554	2.33091e-05	2.9368555000000002e-05	3.45556e-05	9.631685e-06	4.365305e-05	1.780155e-05	7.05333e-05	9.127465e-06	6.983940000000001e-05	4.755855e-05	2.9015949999999998e-05	0.000128034	3.012165e-05	7.398225e-05	1.3357500000000004e-05	6.75296e-05	3.627205e-05	3.93281e-05	4.5424849999999996e-05	9.222985e-05	3.876855e-05	1.81931e-05	2.2405455e-05	5.2559225e-05	1.3096065e-05	6.265415e-05	5.88289e-05	0.0001013246	2.0895060000000007e-05	3.3383e-05	5.4473500000000006e-05	2.5590650000000002e-05	3.3797235e-05	3.929195e-05	1.6114895e-05	3.724915e-05	3.04304e-05	3.04881e-05	1.235854e-05	1.89824e-05	2.67419e-05	2.8835950000000006e-05	2.80675e-05	3.1313800000000005e-05	4.072835e-05	3.421905e-05	3.65221e-05	1.4262149999999999e-05	4.00798e-05	9.87642e-05	2.39784e-05	4.36695e-05	3.706165e-05	3.81565e-05	3.262015e-05	5.75112e-05	3.7363e-05	2.6279e-05	0.00011435870000000001	1.745295e-05	6.795305000000001e-05	2.063815e-05	6.716199999999999e-05	6.833760000000001e-05	5.498545e-05	3.4181449999999994e-05	6.755375e-05	2.04329e-05	3.4037450000000004e-05	3.445090000000001e-05	3.684075e-05	1.018698e-05	4.1112299999999996e-05	4.178835e-05	1.814045e-05	4.49479e-05	3.814340000000001e-05	4.249354999999999e-05	4.640105e-05	6.0941000000000005e-05	3.5367800000000004e-05	2.3285994999999997e-05	2.7644e-05	3.34556e-05	6.99449e-05	0.000160685	3.63865e-05	2.41352e-05	1.96428e-05	7.29661e-05	6.175049999999999e-05	3.240325e-05	3.83845e-05	1.945175e-05	4.7435299999999996e-05	0.0001221405	3.19217e-05	3.4257399999999995e-05	3.902365e-05	2.4411e-05	3.245805e-05	5.09016e-05	3.268755e-05	2.565775e-05	5.863955e-05	3.49562e-05
M00433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.268831666666666e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
